time,city,description,origin,source
2023-11-10 13:30:37,קריית אונו,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:37,רמת גן - מזרח,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:40,אור יהודה,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:40,אזור,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:40,גנות,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:40,חולון,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:40,חמד,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:40,משמר השבעה,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:40,רמת גן - מערב,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:45,בני ברק,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:45,רמת השרון,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:45,תל אביב - מרכז העיר,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:45,תל אביב - עבר הירקון,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:52,אשדוד - איזור תעשייה צפוני,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:55,הרצליה - מרכז וגליל ים,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:31:28,"אשדוד - א,ב,ד,ה",ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:31:28,ניר גלים,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:31:30,ראשון לציון - מזרח,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:31:30,ראשון לציון - מערב,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:31:41,נטעים,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:31:41,פארק תעשיות פלמחים,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:31:52,בית דגן,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:31:52,מקווה ישראל,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:31:52,תל אביב - מזרח,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:32:00,גבעתיים,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:32:00,תל אביב - דרום העיר ויפו,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 14:07:16,ערב אל עראמשה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-10 15:01:10,ישע,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 15:01:10,מבטחים,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 15:01:10,עמיעוז,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 15:10:31,דישון,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-10 15:10:31,יפתח,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-10 15:10:31,מלכיה,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-10 15:10:31,מרכז אזורי מבואות חרמון,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-10 15:10:31,רמות נפתלי,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-10 15:10:54,גונן,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-10 15:10:54,כפר בלום,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-10 15:10:54,כפר סאלד,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-10 15:10:54,להבות הבשן,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-10 15:10:54,נאות מרדכי,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-10 15:10:54,עמיר,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-10 15:10:54,שדה נחמיה,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-10 15:10:54,שמיר,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-10 15:15:21,שתולה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-10 16:27:28,איבים,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 16:27:28,ניר עם,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 16:27:28,שדרות,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 06:12:11,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 07:28:37,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 09:34:26,מרגליות,ירי רקטות וטילים,Lebanon,github_csv
2023-11-11 09:35:18,בית הלל,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-11 09:35:18,כפר גלעדי,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-11 09:35:18,כפר יובל,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-11 09:35:18,מטולה,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-11 09:35:18,מנרה,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-11 09:35:18,מעיין ברוך,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-11 09:35:18,משגב עם,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-11 09:35:18,קריית שמונה,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-11 09:35:18,תל חי,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-11 09:35:19,מרגליות,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-11 11:23:08,בארי,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 12:01:33,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 13:00:20,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 13:42:42,נטועה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-11 14:30:47,אבו תלול,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 14:30:47,שגב שלום,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 14:31:18,אום בטין,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 14:31:18,תל שבע,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 14:31:27,ואדי אל נעם דרום,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 14:31:45,באר שבע - מזרח,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 14:31:45,באר שבע - צפון,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 14:31:45,לקיה,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 14:31:45,עומר,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 14:31:48,נבטים,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 14:32:03,באר שבע - דרום,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 14:32:26,באר שבע - מערב,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 14:34:20,אבו תלול,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 14:34:20,שגב שלום,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 14:34:51,באר שבע - מזרח,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 15:11:03,כברי,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-11 15:12:16,מנות,ירי רקטות וטילים,Lebanon,github_csv
2023-11-11 15:12:16,נווה זיו,ירי רקטות וטילים,Lebanon,github_csv
2023-11-11 15:12:16,עבדון,ירי רקטות וטילים,Lebanon,github_csv
2023-11-11 19:07:57,איבים,חדירת כלי טיס עוין,Gaza,github_csv
2023-11-11 19:07:57,גבים,חדירת כלי טיס עוין,Gaza,github_csv
2023-11-11 19:07:57,מטווח ניר עם,חדירת כלי טיס עוין,Gaza,github_csv
2023-11-11 19:07:57,מכללת ספיר,חדירת כלי טיס עוין,Gaza,github_csv
2023-11-11 19:07:57,ניר עם,חדירת כלי טיס עוין,Gaza,github_csv
2023-11-11 19:07:57,שדרות,חדירת כלי טיס עוין,Gaza,github_csv
2023-11-11 19:08:16,איבים,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 19:08:16,ניר עם,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 19:08:16,שדרות,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 19:08:41,גבים,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 19:08:41,מכללת ספיר,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 19:15:33,אלי עד,ירי רקטות וטילים,Syria,github_csv
2023-11-11 19:15:35,אבני איתן,ירי רקטות וטילים,Syria,github_csv
2023-11-11 19:15:35,נוב,ירי רקטות וטילים,Syria,github_csv
2023-11-11 20:38:51,שתולה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-11 23:21:34,איבים,חדירת כלי טיס עוין,Gaza,github_csv
2023-11-11 23:21:34,גבים,חדירת כלי טיס עוין,Gaza,github_csv
2023-11-11 23:21:34,מכללת ספיר,חדירת כלי טיס עוין,Gaza,github_csv
2023-11-11 23:21:34,ניר עם,חדירת כלי טיס עוין,Gaza,github_csv
2023-11-11 23:21:34,שדרות,חדירת כלי טיס עוין,Gaza,github_csv
2023-11-11 23:23:57,אור הנר,חדירת כלי טיס עוין,Gaza,github_csv
2023-11-11 23:23:57,ארז,חדירת כלי טיס עוין,Gaza,github_csv
2023-11-11 23:24:13,איבים,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 23:24:13,ניר עם,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 23:24:13,שדרות,ירי רקטות וטילים,Gaza,github_csv
2023-11-11 23:24:14,אור הנר,ירי רקטות וטילים,Gaza,github_csv
2023-11-12 06:10:31,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-12 06:45:14,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-12 09:37:46,גורנות הגליל,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 10:52:55,כפר עזה,ירי רקטות וטילים,Gaza,github_csv
2023-11-12 10:52:59,סעד,ירי רקטות וטילים,Gaza,github_csv
2023-11-12 11:27:37,נחל עוז,ירי רקטות וטילים,Gaza,github_csv
2023-11-12 12:55:14,חולית,ירי רקטות וטילים,Gaza,github_csv
2023-11-12 13:02:43,סופה,ירי רקטות וטילים,Gaza,github_csv
2023-11-12 14:20:36,שתולה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 15:00:39,חולית,ירי רקטות וטילים,Gaza,github_csv
2023-11-12 15:26:58,בית הלל,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 15:26:58,הגושרים,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 15:27:03,קריית שמונה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 15:48:28,בצת,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 15:48:28,שלומי,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 15:48:46,מצובה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 15:48:46,ראש הנקרה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 15:48:47,אזור תעשייה אכזיב מילואות,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 15:48:47,לימן,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 16:28:32,כברי,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 16:28:36,גשר הזיו,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 16:28:46,בצת,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 16:28:46,יערה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 16:28:46,מצובה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 16:28:46,עבדון,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 16:28:46,שלומי,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 16:29:26,אזור תעשייה שער נעמן,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 16:29:26,כפר מסריק,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 16:29:26,עין המפרץ,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 16:29:26,עכו,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 16:29:26,עכו - אזור תעשייה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 16:29:28,קריית ביאליק,ירי רקטות וטילים,Lebanon,github_csv
2023-11-12 16:55:50,כרם שלום,ירי רקטות וטילים,Gaza,github_csv
2023-11-12 20:53:42,נתיב העשרה,ירי רקטות וטילים,Gaza,github_csv
2023-11-12 21:50:34,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 08:50:42,גורנות הגליל,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 09:43:08,זמרת,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 09:43:08,שובה,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 10:30:21,איבים,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 10:30:21,ניר עם,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 10:30:21,שדרות,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 10:31:29,ערב אל עראמשה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 12:48:39,אביבים,חדירת כלי טיס עוין,FA,github_csv
2023-11-13 12:48:39,אזור תעשייה רמת דלתון,חדירת כלי טיס עוין,FA,github_csv
2023-11-13 12:48:39,ברעם,חדירת כלי טיס עוין,FA,github_csv
2023-11-13 12:48:39,ג'ש - גוש חלב,חדירת כלי טיס עוין,FA,github_csv
2023-11-13 12:48:39,דלתון,חדירת כלי טיס עוין,FA,github_csv
2023-11-13 12:48:39,יראון,חדירת כלי טיס עוין,FA,github_csv
2023-11-13 12:48:39,כרם בן זמרה,חדירת כלי טיס עוין,FA,github_csv
2023-11-13 12:48:39,עלמה,חדירת כלי טיס עוין,FA,github_csv
2023-11-13 12:48:39,ריחאנייה,חדירת כלי טיס עוין,FA,github_csv
2023-11-13 12:54:28,ביריה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 12:54:28,עמוקה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 12:54:28,צפת,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 12:55:12,דישון,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 12:55:12,מלכיה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 12:55:27,אזור תעשייה שער נעמן,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 12:55:27,כפר מסריק,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 12:55:27,עין המפרץ,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 12:55:27,עכו,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 12:55:27,עכו - אזור תעשייה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 12:55:27,קריית ביאליק,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 12:59:05,דישון,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 14:39:34,אבן מנחם,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 14:39:34,גורן,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 14:39:34,גורנות הגליל,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 14:39:34,זרעית,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 14:39:34,ערב אל עראמשה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 14:39:34,שומרה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-13 19:38:56,נתיב העשרה,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 19:39:08,זיקים,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 19:46:01,זיקים,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:29,גן שורק,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:29,פארק תעשיות פלמחים,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:29,ראשון לציון - מערב,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:33,אחיעזר,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:33,באר יעקב,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:33,בת-ים,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:33,חולון,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:33,לוד,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:33,ניר צבי,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:33,נס ציונה,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:33,נצר סרני,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:33,ראשון לציון - מזרח,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:33,רחובות,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:33,רמלה,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:33,תעשיון צריפין,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:41,אור יהודה,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:41,אזור,ירי רקטות וטילים,Gaza,github_csv
2023-11-13 20:01:41,בית דגן,ירי רקטות וטילים,Gaza,github_csv
